molecule_key,smiles_canonical,inchikey,n_records,n_delta_est_values,delta_est_min_ev,delta_est_mean_ev,delta_est_median_ev,delta_est_std_ev,has_any_invest_record,all_delta_est_negative,oscillator_strength_max,oscillator_strength_mean,vee_ev_mean,geometry_available,representative_geometry_path,all_geometry_paths,source_files_contributing,source_compound_ids,aggregation_notes,source_subsets_contributing,s1_ev_mean,source_datasets,has_geometry_for_pool,bo_score
UDVMRJFDHTWSIC-UHFFFAOYSA-N,Cc1ccc(-n2cccc2Nc2cccc3ncn(-c4nc5ncnc6nc(-n7cnc8cccc(Nc9cccn9-c9ccc(C)nc9)c87)c7ccc4c7n56)c23)cn1,UDVMRJFDHTWSIC-UHFFFAOYSA-N,2,1,0.056,0.056,0.056,,False,False,0.5665,0.35272735,1.959005,True,data/raw/pollice_2021/repository/xyzs/S1693_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1693_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization2_dh_data.txt,S1693,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization2_dh,3.259,pollice_2021,True,-0.3028000781343089
UECIUOQJFASIBC-UHFFFAOYSA-N,c1nc2nnc3cncc4nnc1c2n43,UECIUOQJFASIBC-UHFFFAOYSA-N,5,4,-0.0181,0.144875,0.1343,0.14229395337352416,True,False,0.0006,0.00029220634,2.266854,True,data/raw/pollice_2021/repository/xyzs/S1087_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1087_b3lyp.xyz,blue_adc2_data.txt | blue_dh_data.txt | blue_ecc_data.txt | blue_fecc_data.txt | franck_condon_b3lyp_data.txt,S1087,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,blue_adc2 | blue_dh | blue_ecc | blue_fecc | franck_condon_b3lyp,2.265675,pollice_2021,True,-3.221841511435309
UEMKHESJBAEOND-UHFFFAOYSA-N,c1cc2ncc3cnnc4ccc1c2n34,UEMKHESJBAEOND-UHFFFAOYSA-N,5,4,0.0738,0.25487499999999996,0.23135,0.1692511225959816,False,False,0.0187,0.0110900812,2.152681,True,data/raw/pollice_2021/repository/xyzs/S946_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S946_b3lyp.xyz,blue_adc2_data.txt | blue_dh_data.txt | blue_ecc_data.txt | blue_fecc_data.txt | franck_condon_b3lyp_data.txt,S946,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,blue_adc2 | blue_dh | blue_ecc | blue_fecc | franck_condon_b3lyp,2.09815,pollice_2021,True,-1.8019581612205247
UFCBTXCQZSCYAK-UHFFFAOYSA-N,Cc1ccc(Nc2cc(N3CCCCC3)ccc2C2=CC3=CC(c4ccc(N5CCCCC5)cc4Nc4ccc(C)cc4)=NC4=NC=NC(=N2)N34)cc1,UFCBTXCQZSCYAK-UHFFFAOYSA-N,2,1,0.061,0.061,0.061,,False,False,0.6220514,0.5762257,2.209133,True,data/raw/pollice_2021/repository/xyzs/S670_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S670_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization1_dh_data.txt,S670,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization1_dh,2.523,pollice_2021,True,-0.2671737211666275
UFHHBAXUMFARCS-UHFFFAOYSA-N,c1nc2cncc3ncc4nnc1c4n23,UFHHBAXUMFARCS-UHFFFAOYSA-N,5,4,-0.0416,0.158125,0.18855,0.15588575677933716,True,False,0.0195,0.010899882400000001,2.850965,True,data/raw/pollice_2021/repository/xyzs/S1057_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1057_b3lyp.xyz,blue_adc2_data.txt | blue_dh_data.txt | blue_ecc_data.txt | blue_fecc_data.txt | franck_condon_b3lyp_data.txt,S1057,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,blue_adc2 | blue_dh | blue_ecc | blue_fecc | franck_condon_b3lyp,2.92005,pollice_2021,True,-1.7099651659224202
UFIFPFAKAUQZLY-UHFFFAOYSA-N,c1cc2ncc3ccc4nnc(n1)n2c34,UFIFPFAKAUQZLY-UHFFFAOYSA-N,5,4,-0.0677,0.10930000000000001,0.09645,0.15591144922679667,True,False,0.0063,0.0037610160000000003,2.612881,True,data/raw/pollice_2021/repository/xyzs/S936_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S936_b3lyp.xyz,blue_adc2_data.txt | blue_dh_data.txt | blue_ecc_data.txt | blue_fecc_data.txt | franck_condon_b3lyp_data.txt,S936,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,blue_adc2 | blue_dh | blue_ecc | blue_fecc | franck_condon_b3lyp,2.546925,pollice_2021,True,-2.200658761190645
UFULETORCMGMEC-UHFFFAOYSA-N,c1nc2nc(-c3c[nH]cc3Nc3cc[nH]c3)c3ccc4c(-c5c[nH]cc5Nc5cc[nH]c5)nc(n1)n2c34,UFULETORCMGMEC-UHFFFAOYSA-N,2,1,0.193,0.193,0.193,,False,False,0.5857,0.4475409,2.181093,True,data/raw/pollice_2021/repository/xyzs/S1359_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1359_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization2_dh_data.txt,S1359,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization2_dh,3.188,pollice_2021,True,-0.4253247685570753
UGHLLPZEXFKZJI-UHFFFAOYSA-N,CC(C)Nc1cc(-n2cccc2)cc2ncn(-c3nc4nc(-n5c6ccccc6c6ccccc65)nc5nc(-n6cnc7cc(-n8cccc8)cc(NC(C)C)c76)c6ccc3c6n45)c12,UGHLLPZEXFKZJI-UHFFFAOYSA-N,2,1,0.125,0.125,0.125,,False,False,0.9972,0.7787432,2.266561,True,data/raw/pollice_2021/repository/xyzs/S1698_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1698_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization2_dh_data.txt,S1698,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization2_dh,3.25,pollice_2021,True,-0.126217725813125
UGPUEKXZXQGTHP-UHFFFAOYSA-N,CC1=CN=C2N=CN=C3C=CC=C1N32,UGPUEKXZXQGTHP-UHFFFAOYSA-N,15,12,-0.4001,-0.03035714285714285,-0.0296,0.14192142308217717,True,False,0.0133,0.007255486666666666,2.136612,True,data/raw/pollice_2021/repository/xyzs/S236_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S236_b3lyp.xyz,benchmark_adc2-acdz_data.txt | benchmark_adc2-pcm-s0_data.txt | benchmark_adc2-pcm-s1_data.txt | benchmark_adc2-pcm-t1_data.txt | benchmark_adc2_data.txt | benchmark_adc3_data.txt | benchmark_cisd_data.txt | benchmark_dh-cpcm_data.txt | benchmark_dh_data.txt | benchmark_dhopt2_data.txt | benchmark_ecc_data.txt | benchmark_fecc-acdz_data.txt | benchmark_fecc_data.txt | benchmark_sasf_data.txt | franck_condon_b3lyp_data.txt,S236,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,benchmark_adc2 | benchmark_adc2-acdz | benchmark_adc2-pcm-s0 | benchmark_adc2-pcm-s1 | benchmark_adc2-pcm-t1 | benchmark_adc3 | benchmark_cisd | benchmark_dh | benchmark_dh-cpcm | benchmark_dhopt2 | benchmark_ecc | benchmark_fecc | benchmark_fecc-acdz | benchmark_sasf | franck_condon_b3lyp,2.0189285714285714,pollice_2021,True,-1.8761480324958326
UGXAIYASPMPZEF-UHFFFAOYSA-N,CC(C)Nc1cc(N2CCCCC2)ccc1C1=NC2=NC(c3ccc(N4CCCCC4)cc3NC(C)C)=NC3=CC=CC(=C1)N32,UGXAIYASPMPZEF-UHFFFAOYSA-N,2,1,0.118,0.118,0.118,,False,False,0.1506,0.143407,2.142978,True,data/raw/pollice_2021/repository/xyzs/S718_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S718_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization1_dh_data.txt,S718,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization1_dh,2.341,pollice_2021,True,-0.9401749992977042
UGZHKGQQSAUXIO-UHFFFAOYSA-N,C1=CC2=NC=NC3=NC=CC(=N1)N23,UGZHKGQQSAUXIO-UHFFFAOYSA-N,15,12,-0.4671,-0.08473571428571428,-0.0658,0.13317444087848354,True,False,0.0043,0.0024351185833333335,2.390065,True,data/raw/pollice_2021/repository/xyzs/S51_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S51_b3lyp.xyz,benchmark_adc2-acdz_data.txt | benchmark_adc2-pcm-s0_data.txt | benchmark_adc2-pcm-s1_data.txt | benchmark_adc2-pcm-t1_data.txt | benchmark_adc2_data.txt | benchmark_adc3_data.txt | benchmark_cisd_data.txt | benchmark_dh-cpcm_data.txt | benchmark_dh_data.txt | benchmark_dhopt2_data.txt | benchmark_ecc_data.txt | benchmark_fecc-acdz_data.txt | benchmark_fecc_data.txt | benchmark_sasf_data.txt | franck_condon_b3lyp_data.txt,S51,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,benchmark_adc2 | benchmark_adc2-acdz | benchmark_adc2-pcm-s0 | benchmark_adc2-pcm-s1 | benchmark_adc2-pcm-t1 | benchmark_adc3 | benchmark_cisd | benchmark_dh | benchmark_dh-cpcm | benchmark_dhopt2 | benchmark_ecc | benchmark_fecc | benchmark_fecc-acdz | benchmark_sasf | franck_condon_b3lyp,2.305085714285714,pollice_2021,True,-2.3665305344344207
UHBHCPNXYGLCHM-UHFFFAOYSA-N,CC(C)n1cccc1Nc1c[nH]cc1-c1nc2ncnc3nc(-c4c[nH]cc4Nc4cccn4C(C)C)c4ccc1c4n23,UHBHCPNXYGLCHM-UHFFFAOYSA-N,2,1,0.238,0.238,0.238,,False,False,0.4849,0.3645743,2.12737,True,data/raw/pollice_2021/repository/xyzs/S1374_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1374_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization2_dh_data.txt,S1374,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization2_dh,3.233,pollice_2021,True,-0.5523478069281036
UHDNRHJOOPPMQL-UHFFFAOYSA-N,c1cc2ncc3ncc4nnc(c1)n2c34,UHDNRHJOOPPMQL-UHFFFAOYSA-N,5,4,0.0487,0.22874999999999998,0.22665,0.14890078352155617,False,False,0.01,0.006902658000000001,2.423341,True,data/raw/pollice_2021/repository/xyzs/S951_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S951_b3lyp.xyz,blue_adc2_data.txt | blue_dh_data.txt | blue_ecc_data.txt | blue_fecc_data.txt | franck_condon_b3lyp_data.txt,S951,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,blue_adc2 | blue_dh | blue_ecc | blue_fecc | franck_condon_b3lyp,2.432375,pollice_2021,True,-2.048699565705735
UHUXALHBCSRABK-UHFFFAOYSA-N,Oc1cccc2cnn(-c3nc4ncnc5nc(-n6ncc7cccc(O)c76)c6ccc3c6n45)c12,UHUXALHBCSRABK-UHFFFAOYSA-N,2,1,0.439,0.439,0.439,,False,False,0.4797,0.267228,2.864366,True,data/raw/pollice_2021/repository/xyzs/S1511_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1511_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization2_dh_data.txt,S1511,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization2_dh,3.477,pollice_2021,True,-0.7580302724806428
UHUXSSRSVYABSX-UHFFFAOYSA-N,FC(F)(F)C1=CC=C2C=CN=C3N=CN=C1N23,UHUXSSRSVYABSX-UHFFFAOYSA-N,15,14,-0.4457,-0.07373571428571428,-0.0743,0.13754663325098626,True,False,0.0187,0.009413484249999998,2.170165,True,data/raw/pollice_2021/repository/xyzs/S337_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S337_b3lyp.xyz,benchmark_adc2-acdz_data.txt | benchmark_adc2-pcm-s0_data.txt | benchmark_adc2-pcm-s1_data.txt | benchmark_adc2-pcm-t1_data.txt | benchmark_adc2_data.txt | benchmark_adc3_data.txt | benchmark_cisd_data.txt | benchmark_dh-cpcm_data.txt | benchmark_dh_data.txt | benchmark_dhopt2_data.txt | benchmark_ecc_data.txt | benchmark_fecc-acdz_data.txt | benchmark_fecc_data.txt | benchmark_sasf_data.txt | franck_condon_b3lyp_data.txt,S337,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,benchmark_adc2 | benchmark_adc2-acdz | benchmark_adc2-pcm-s0 | benchmark_adc2-pcm-s1 | benchmark_adc2-pcm-t1 | benchmark_adc3 | benchmark_cisd | benchmark_dh | benchmark_dh-cpcm | benchmark_dhopt2 | benchmark_ecc | benchmark_fecc | benchmark_fecc-acdz | benchmark_sasf | franck_condon_b3lyp,2.0593357142857145,pollice_2021,True,-1.7281581612205246
UIAUKWMAXJOEQX-UHFFFAOYSA-N,CN(C)c1ccc(-c2nc3ncnc4nc(-c5ccc(N(C)C)cc5Nc5ccccc5N)c5ccc2c5n34)c(Nc2ccccc2N)c1,UIAUKWMAXJOEQX-UHFFFAOYSA-N,2,1,0.294,0.294,0.294,,False,False,1.4362,0.9038530499999999,2.440164,True,data/raw/pollice_2021/repository/xyzs/S1222_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1222_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization2_dh_data.txt,S1222,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization2_dh,3.037,pollice_2021,True,-0.13678507458493536
UIBAGTMWOKHJRV-UHFFFAOYSA-N,CNC1=CC=C2C=CN=C3N=CC=C1N23,UIBAGTMWOKHJRV-UHFFFAOYSA-N,15,14,-0.3691,-0.04113571428571429,-0.051699999999999996,0.13469940098743433,True,False,0.0114,0.006494281666666667,1.744584,True,data/raw/pollice_2021/repository/xyzs/S189_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S189_b3lyp.xyz,benchmark_adc2-acdz_data.txt | benchmark_adc2-pcm-s0_data.txt | benchmark_adc2-pcm-s1_data.txt | benchmark_adc2-pcm-t1_data.txt | benchmark_adc2_data.txt | benchmark_adc3_data.txt | benchmark_cisd_data.txt | benchmark_dh-cpcm_data.txt | benchmark_dh_data.txt | benchmark_dhopt2_data.txt | benchmark_ecc_data.txt | benchmark_fecc-acdz_data.txt | benchmark_fecc_data.txt | benchmark_sasf_data.txt | franck_condon_b3lyp_data.txt,S189,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,benchmark_adc2 | benchmark_adc2-acdz | benchmark_adc2-pcm-s0 | benchmark_adc2-pcm-s1 | benchmark_adc2-pcm-t1 | benchmark_adc3 | benchmark_cisd | benchmark_dh | benchmark_dh-cpcm | benchmark_dhopt2 | benchmark_ecc | benchmark_fecc | benchmark_fecc-acdz | benchmark_sasf | franck_condon_b3lyp,1.590892857142857,pollice_2021,True,-1.9430947677036225
UIIMHYFXUMATBN-UHFFFAOYSA-N,Fc1cc2cnc3ncnc4ncc1c2n34,UIIMHYFXUMATBN-UHFFFAOYSA-N,5,4,-0.1557,-0.018275000000000003,-0.0312,0.12419134094882246,True,False,0.0078,0.0032360613999999994,2.976832,True,data/raw/pollice_2021/repository/xyzs/S1132_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1132_b3lyp.xyz,blue_adc2_data.txt | blue_dh_data.txt | blue_ecc_data.txt | blue_fecc_data.txt | franck_condon_b3lyp_data.txt,S1132,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,blue_adc2 | blue_dh | blue_ecc | blue_fecc | franck_condon_b3lyp,2.988575,pollice_2021,True,-2.107904840522079
UIMRCVWPNCCFMJ-UHFFFAOYSA-N,CN(C)c1ccc(-c2nc3ncnc4nc(-c5ccc(N(C)C)cc5Nc5ccc6ccccc6c5)c5ccc2c5n34)c(Nc2ccc3ccccc3c2)c1,UIMRCVWPNCCFMJ-UHFFFAOYSA-N,2,1,0.544,0.544,0.544,,False,False,0.2078523,0.18602615,2.601649,True,data/raw/pollice_2021/repository/xyzs/S1234_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1234_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization2_dh_data.txt,S1234,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization2_dh,3.032,pollice_2021,True,-1.2262451445295324
UIRHELLSTJHMBC-UHFFFAOYSA-N,CC1=CC=C2N=CN=C3N=CN=C1N23,UIRHELLSTJHMBC-UHFFFAOYSA-N,15,12,-0.5284,-0.08421428571428571,-0.07685,0.1589251679596061,True,False,0.01,0.00479670575,2.330556,True,data/raw/pollice_2021/repository/xyzs/S341_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S341_b3lyp.xyz,benchmark_adc2-acdz_data.txt | benchmark_adc2-pcm-s0_data.txt | benchmark_adc2-pcm-s1_data.txt | benchmark_adc2-pcm-t1_data.txt | benchmark_adc2_data.txt | benchmark_adc3_data.txt | benchmark_cisd_data.txt | benchmark_dh-cpcm_data.txt | benchmark_dh_data.txt | benchmark_dhopt2_data.txt | benchmark_ecc_data.txt | benchmark_fecc-acdz_data.txt | benchmark_fecc_data.txt | benchmark_sasf_data.txt | franck_condon_b3lyp_data.txt,S341,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,benchmark_adc2 | benchmark_adc2-acdz | benchmark_adc2-pcm-s0 | benchmark_adc2-pcm-s1 | benchmark_adc2-pcm-t1 | benchmark_adc3 | benchmark_cisd | benchmark_dh | benchmark_dh-cpcm | benchmark_dhopt2 | benchmark_ecc | benchmark_fecc | benchmark_fecc-acdz | benchmark_sasf | franck_condon_b3lyp,2.218042857142857,pollice_2021,True,-1.9999995657057352
UIVOSCYWGZOCTA-UHFFFAOYSA-N,Cn1cccc1Nc1cccc2ncn(-c3nc4nc([N+](=O)[O-])nc5nc(-n6cnc7cccc(Nc8cccn8C)c76)c6ccc3c6n45)c12,UIVOSCYWGZOCTA-UHFFFAOYSA-N,2,1,0.24,0.24,0.24,,False,False,0.6051,0.315500155,1.149003,True,data/raw/pollice_2021/repository/xyzs/S1649_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1649_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization2_dh_data.txt,S1649,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization2_dh,2.736,pollice_2021,True,-0.4581728398903373
UJDDDCUXHQXXSG-UHFFFAOYSA-N,Nc1ccoc1-c1nc2ncnc3nc(-c4occc4N)c4ccc1c4n23,UJDDDCUXHQXXSG-UHFFFAOYSA-N,2,1,0.743,0.743,0.743,,False,False,0.3713,0.18618734650000002,2.911239,True,data/raw/pollice_2021/repository/xyzs/S1194_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1194_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization2_dh_data.txt,S1194,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization2_dh,3.329,pollice_2021,True,-1.1732750390772486
UJKUZYHJXATLNR-UHFFFAOYSA-N,CC(C)Nc1cc(-n2cccc2)cc2ncn(-c3nc4nc(C(C)C)nc5nc(-n6cnc7cc(-n8cccc8)cc(NC(C)C)c76)c6ccc3c6n45)c12,UJKUZYHJXATLNR-UHFFFAOYSA-N,2,1,0.083,0.083,0.083,,False,False,0.9589,0.7080335,2.247592,True,data/raw/pollice_2021/repository/xyzs/S1680_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1680_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization2_dh_data.txt,S1680,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization2_dh,3.264,pollice_2021,True,-0.10122667684316239
UJUJQKHRTUATJZ-UHFFFAOYSA-N,c1cc2cncc3cnc4nnc1c4n23,UJUJQKHRTUATJZ-UHFFFAOYSA-N,5,4,0.115,0.277325,0.26665,0.14182927236646178,False,False,0.0144,0.008435446000000001,2.390544,True,data/raw/pollice_2021/repository/xyzs/S915_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S915_b3lyp.xyz,blue_adc2_data.txt | blue_dh_data.txt | blue_ecc_data.txt | blue_fecc_data.txt | franck_condon_b3lyp_data.txt,S915,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,blue_adc2 | blue_dh | blue_ecc | blue_fecc | franck_condon_b3lyp,2.4524,pollice_2021,True,-1.9566372063114648
UKFDRCFBUNNNOL-UHFFFAOYSA-N,c1cc2ccc3nnc4ccc(c1)n2c34,UKFDRCFBUNNNOL-UHFFFAOYSA-N,5,4,-0.0379,0.1557,0.14734999999999998,0.1654018742336374,True,False,0.0096,0.006437956999999999,2.538027,True,data/raw/pollice_2021/repository/xyzs/S867_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S867_b3lyp.xyz,blue_adc2_data.txt | blue_dh_data.txt | blue_ecc_data.txt | blue_fecc_data.txt | franck_condon_b3lyp_data.txt,S867,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,blue_adc2 | blue_dh | blue_ecc | blue_fecc | franck_condon_b3lyp,2.57075,pollice_2021,True,-2.017728314570582
UKMKRHRCQLZPGT-UHFFFAOYSA-N,CC(=O)C1=NC2=NC=CC3=CC=NC(=N1)N32,UKMKRHRCQLZPGT-UHFFFAOYSA-N,15,14,-0.5056,-0.11196428571428571,-0.09775,0.13012076998012184,True,False,0.0051,0.002282785366666667,2.155288,True,data/raw/pollice_2021/repository/xyzs/S436_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S436_b3lyp.xyz,benchmark_adc2-acdz_data.txt | benchmark_adc2-pcm-s0_data.txt | benchmark_adc2-pcm-s1_data.txt | benchmark_adc2-pcm-t1_data.txt | benchmark_adc2_data.txt | benchmark_adc3_data.txt | benchmark_cisd_data.txt | benchmark_dh-cpcm_data.txt | benchmark_dh_data.txt | benchmark_dhopt2_data.txt | benchmark_ecc_data.txt | benchmark_fecc-acdz_data.txt | benchmark_fecc_data.txt | benchmark_sasf_data.txt | franck_condon_b3lyp_data.txt,S436,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,benchmark_adc2 | benchmark_adc2-acdz | benchmark_adc2-pcm-s0 | benchmark_adc2-pcm-s1 | benchmark_adc2-pcm-t1 | benchmark_adc3 | benchmark_cisd | benchmark_dh | benchmark_dh-cpcm | benchmark_dhopt2 | benchmark_ecc | benchmark_fecc | benchmark_fecc-acdz | benchmark_sasf | franck_condon_b3lyp,2.100207142857143,pollice_2021,True,-2.292428972345091
UKOFFYZKPGIMBC-UHFFFAOYSA-N,O=CC1=CC=C2N=CN=C3N=CC=C1N23,UKOFFYZKPGIMBC-UHFFFAOYSA-N,15,12,-0.4632,-0.08834285714285713,-0.07585,0.12902607198836696,True,False,0.0088,0.005154292333333334,2.210456,True,data/raw/pollice_2021/repository/xyzs/S288_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S288_b3lyp.xyz,benchmark_adc2-acdz_data.txt | benchmark_adc2-pcm-s0_data.txt | benchmark_adc2-pcm-s1_data.txt | benchmark_adc2-pcm-t1_data.txt | benchmark_adc2_data.txt | benchmark_adc3_data.txt | benchmark_cisd_data.txt | benchmark_dh-cpcm_data.txt | benchmark_dh_data.txt | benchmark_dhopt2_data.txt | benchmark_ecc_data.txt | benchmark_fecc-acdz_data.txt | benchmark_fecc_data.txt | benchmark_sasf_data.txt | franck_condon_b3lyp_data.txt,S288,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,benchmark_adc2 | benchmark_adc2-acdz | benchmark_adc2-pcm-s0 | benchmark_adc2-pcm-s1 | benchmark_adc2-pcm-t1 | benchmark_adc3 | benchmark_cisd | benchmark_dh | benchmark_dh-cpcm | benchmark_dhopt2 | benchmark_ecc | benchmark_fecc | benchmark_fecc-acdz | benchmark_sasf | franck_condon_b3lyp,2.093,pollice_2021,True,-2.055516834333655
UKOSVJCCXMRDAA-UHFFFAOYSA-N,c1cc2cnc3ccc4nnc(c1)n2c34,UKOSVJCCXMRDAA-UHFFFAOYSA-N,5,4,-0.0435,0.08875000000000001,0.07025,0.12492697867154237,True,False,0.0017,0.00141194638,2.162008,True,data/raw/pollice_2021/repository/xyzs/S882_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S882_b3lyp.xyz,blue_adc2_data.txt | blue_dh_data.txt | blue_ecc_data.txt | blue_fecc_data.txt | franck_condon_b3lyp_data.txt,S882,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,blue_adc2 | blue_dh | blue_ecc | blue_fecc | franck_condon_b3lyp,2.111025,pollice_2021,True,-2.769548523955817
ULDSYRPAZSCZEM-UHFFFAOYSA-N,c1cc2cnc3ncc4nnc(n1)n2c43,ULDSYRPAZSCZEM-UHFFFAOYSA-N,5,4,-0.0445,0.127575,0.0944,0.17250115700095076,True,False,0.0065,0.0033805242,2.28436,True,data/raw/pollice_2021/repository/xyzs/S899_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S899_b3lyp.xyz,blue_adc2_data.txt | blue_dh_data.txt | blue_ecc_data.txt | blue_fecc_data.txt | franck_condon_b3lyp_data.txt,S899,No source-file priority applied; delta_est_ev values are aggregated across all records. Multiple distinct delta_est_ev values are present.,blue_adc2 | blue_dh | blue_ecc | blue_fecc | franck_condon_b3lyp,2.2598249999999998,pollice_2021,True,-2.1870859752123017
ULJPSMKNTICPCC-UHFFFAOYSA-N,Cc1ccccc1-c1nc2ncnc3nc(-c4ccccc4C)c4ccc1c4n23,ULJPSMKNTICPCC-UHFFFAOYSA-N,2,1,0.13,0.13,0.13,,False,False,0.0317,0.019481816,2.929054,True,data/raw/pollice_2021/repository/xyzs/S1247_b3lyp.xyz,data/raw/pollice_2021/repository/xyzs/S1247_b3lyp.xyz,franck_condon_b3lyp_data.txt | optimization2_dh_data.txt,S1247,No source-file priority applied; delta_est_ev values are aggregated across all records.,franck_condon_b3lyp | optimization2_dh,3.136,pollice_2021,True,-1.6289406007808562
